year,date_iso,legacy_registration_key,category_code,old_current_category_name,restored_category_name
2020,2020-10-23,Conti20:34npydat.aco:622,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-10-13,Conti20:34npydat.aco:626,22,-FONDI.CASA,-CASA.FONDI
2020,2020-10-28,Conti20:34npydat.aco:639,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-10-27,Conti20:34npydat.aco:649,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-11-05,Conti20:34npydat.aco:658,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-10-29,Conti20:34npydat.aco:665,22,-FONDI.CASA,-CASA.FONDI
2020,2020-11-10,Conti20:34npydat.aco:677,42,-VESTITI.ANDREA,-VEST.ANDREA
2020,2020-11-25,Conti20:34npydat.aco:679,24,-FONDI.LUCE,-LUCE.FONDI
2020,2020-11-27,Conti20:34npydat.aco:687,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-12-04,Conti20:34npydat.aco:689,17,-ROMA.GAS,-GAS.ROMA
2020,2020-11-27,Conti20:34npydat.aco:692,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-12-09,Conti20:34npydat.aco:702,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-12-09,Conti20:34npydat.aco:705,43,-VESTITI.ML,-VEST.ML
2020,2020-12-10,Conti20:34npydat.aco:725,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2020,2020-12-15,Conti20:34npydat.aco:731,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2020,2020-12-28,Conti20:34npydat.aco:741,18,-ROMA.TELEFONO,-TF.ROMA
2020,2020-12-28,Conti20:34npydat.aco:744,16,-ROMA.LUCE,-LUCE.ROMA
2020,2020-12-28,Conti20:34npydat.aco:748,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2020,2020-12-29,Conti20:34npydat.aco:749,22,-FONDI.CASA,-CASA.FONDI
2021,2021-01-04,Conti21:34noydat.aco:28,25,-FONDI.GAS,-GAS.FONDI
2021,2021-01-07,Conti21:34noydat.aco:30,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-01-25,Conti21:34noydat.aco:39,26,-FONDI.ACQUA,-ACQUA.FONDI
2021,2021-01-27,Conti21:34noydat.aco:40,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-01-16,Conti21:34noydat.aco:51,14,-ROMA.CASA,-CASA.ROMA
2021,2021-01-28,Conti21:34noydat.aco:54,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-01-27,Conti21:34noydat.aco:64,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-02-05,Conti21:34noydat.aco:76,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-02-05,Conti21:34noydat.aco:77,43,-VESTITI.ML,-VEST.ML
2021,2021-01-28,Conti21:34noydat.aco:79,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-02-04,Conti21:34noydat.aco:85,46,-TASSE.ALTRE,-ALTRE.TASSE
2021,2021-02-10,Conti21:34noydat.aco:95,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-02-23,Conti21:34noydat.aco:103,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-02-25,Conti21:34noydat.aco:104,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-02-16,Conti21:34noydat.aco:108,25,-FONDI.GAS,-GAS.FONDI
2021,2021-02-28,Conti21:34noydat.aco:130,22,-FONDI.CASA,-CASA.FONDI
2021,2021-03-10,Conti21:34noydat.aco:164,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-03-24,Conti21:34noydat.aco:170,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-03-25,Conti21:34noydat.aco:180,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-04-02,Conti21:34noydat.aco:181,17,-ROMA.GAS,-GAS.ROMA
2021,2021-03-17,Conti21:34noydat.aco:183,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-03-18,Conti21:34noydat.aco:184,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-03-18,Conti21:34noydat.aco:185,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-03-21,Conti21:34noydat.aco:188,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-03-25,Conti21:34noydat.aco:195,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-07,Conti21:34noydat.aco:202,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-04-07,Conti21:34noydat.aco:203,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-04-07,Conti21:34noydat.aco:204,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-07,Conti21:34noydat.aco:205,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-03-29,Conti21:34noydat.aco:212,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-03-31,Conti21:34noydat.aco:216,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-01,Conti21:34noydat.aco:226,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-02,Conti21:34noydat.aco:227,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-02,Conti21:34noydat.aco:228,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-06,Conti21:34noydat.aco:233,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-04-27,Conti21:34noydat.aco:236,22,-FONDI.CASA,-CASA.FONDI
2021,2021-04-10,Conti21:34noydat.aco:240,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-02-28,Conti21:34noydat.aco:242,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-04-14,Conti21:34noydat.aco:246,25,-FONDI.GAS,-GAS.FONDI
2021,2021-04-25,Conti21:34noydat.aco:247,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-04-23,Conti21:34noydat.aco:250,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-04-17,Conti21:34noydat.aco:254,14,-ROMA.CASA,-CASA.ROMA
2021,2021-04-27,Conti21:34noydat.aco:257,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-04-28,Conti21:34noydat.aco:264,22,-FONDI.CASA,-CASA.FONDI
2021,2021-05-06,Conti21:34noydat.aco:273,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-05-10,Conti21:34noydat.aco:292,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-05-10,Conti21:34noydat.aco:293,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-05-10,Conti21:34noydat.aco:295,43,-VESTITI.ML,-VEST.ML
2021,2021-05-24,Conti21:34noydat.aco:302,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-05-25,Conti21:34noydat.aco:303,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-05-17,Conti21:34noydat.aco:307,22,-FONDI.CASA,-CASA.FONDI
2021,2021-05-15,Conti21:34noydat.aco:310,14,-ROMA.CASA,-CASA.ROMA
2021,2021-05-25,Conti21:34noydat.aco:319,22,-FONDI.CASA,-CASA.FONDI
2021,2021-05-27,Conti21:34noydat.aco:322,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-06-08,Conti21:34noydat.aco:327,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-06-10,Conti21:34noydat.aco:360,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-06-10,Conti21:34noydat.aco:363,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-06-25,Conti21:34noydat.aco:366,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-06-09,Conti21:34noydat.aco:378,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-06-25,Conti21:34noydat.aco:393,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-06-28,Conti21:34noydat.aco:407,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-06-28,Conti21:34noydat.aco:410,22,-FONDI.CASA,-CASA.FONDI
2021,2021-07-06,Conti21:34noydat.aco:417,43,-VESTITI.ML,-VEST.ML
2021,2021-07-06,Conti21:34noydat.aco:418,43,-VESTITI.ML,-VEST.ML
2021,2021-07-06,Conti21:34noydat.aco:419,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-07-06,Conti21:34noydat.aco:420,43,-VESTITI.ML,-VEST.ML
2021,2021-07-23,Conti21:34noydat.aco:471,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-07-30,Conti21:34noydat.aco:477,17,-ROMA.GAS,-GAS.ROMA
2021,2021-07-25,Conti21:34noydat.aco:478,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-07-14,Conti21:34noydat.aco:479,14,-ROMA.CASA,-CASA.ROMA
2021,2021-07-14,Conti21:34noydat.aco:480,22,-FONDI.CASA,-CASA.FONDI
2021,2021-07-14,Conti21:34noydat.aco:481,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-07-14,Conti21:34noydat.aco:482,46,-TASSE.ALTRE,-ALTRE.TASSE
2021,2021-07-26,Conti21:34noydat.aco:494,26,-FONDI.ACQUA,-ACQUA.FONDI
2021,2021-07-27,Conti21:34noydat.aco:495,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-07-31,Conti21:34noydat.aco:510,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-08-10,Conti21:34noydat.aco:526,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-08-10,Conti21:34noydat.aco:527,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-08-28,Conti21:34noydat.aco:529,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-08-10,Conti21:34noydat.aco:531,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-08-11,Conti21:34noydat.aco:533,22,-FONDI.CASA,-CASA.FONDI
2021,2021-08-25,Conti21:34noydat.aco:543,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-08-27,Conti21:34noydat.aco:553,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-08-28,Conti21:34noydat.aco:554,22,-FONDI.CASA,-CASA.FONDI
2021,2021-09-07,Conti21:34noydat.aco:575,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-09-25,Conti21:34noydat.aco:592,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-09-27,Conti21:34noydat.aco:593,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-09-16,Conti21:34noydat.aco:613,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-09-27,Conti21:34noydat.aco:625,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-10-06,Conti21:34noydat.aco:633,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-06,Conti21:34noydat.aco:634,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-10-06,Conti21:34noydat.aco:637,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-09-29,Conti21:34noydat.aco:648,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-09-30,Conti21:34noydat.aco:651,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-05,Conti21:34noydat.aco:659,14,-ROMA.CASA,-CASA.ROMA
2021,2021-10-22,Conti21:34noydat.aco:664,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-10-10,Conti21:34noydat.aco:670,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-10-10,Conti21:34noydat.aco:672,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-10,Conti21:34noydat.aco:673,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-02,Conti21:34noydat.aco:678,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-25,Conti21:34noydat.aco:680,26,-FONDI.ACQUA,-ACQUA.FONDI
2021,2021-10-11,Conti21:34noydat.aco:683,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-25,Conti21:34noydat.aco:684,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-10-13,Conti21:34noydat.aco:685,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-13,Conti21:34noydat.aco:698,14,-ROMA.CASA,-CASA.ROMA
2021,2021-10-13,Conti21:34noydat.aco:699,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-10-27,Conti21:34noydat.aco:704,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-10-26,Conti21:34noydat.aco:723,22,-FONDI.CASA,-CASA.FONDI
2021,2021-10-28,Conti21:34noydat.aco:726,22,-FONDI.CASA,-CASA.FONDI
2021,2021-10-28,Conti21:34noydat.aco:753,14,-ROMA.CASA,-CASA.ROMA
2021,2021-11-10,Conti21:34noydat.aco:761,42,-VESTITI.ANDREA,-VEST.ANDREA
2021,2021-11-10,Conti21:34noydat.aco:766,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-11-25,Conti21:34noydat.aco:768,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-11-29,Conti21:34noydat.aco:774,24,-FONDI.LUCE,-LUCE.FONDI
2021,2021-11-15,Conti21:34noydat.aco:780,14,-ROMA.CASA,-CASA.ROMA
2021,2021-11-29,Conti21:34noydat.aco:783,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-12-06,Conti21:34noydat.aco:785,22,-FONDI.CASA,-CASA.FONDI
2021,2021-12-03,Conti21:34noydat.aco:788,17,-ROMA.GAS,-GAS.ROMA
2021,2021-11-18,Conti21:34noydat.aco:795,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2021,2021-11-25,Conti21:34noydat.aco:808,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2021,2021-12-07,Conti21:34noydat.aco:827,43,-VESTITI.ML,-VEST.ML
2021,2021-12-06,Conti21:34noydat.aco:846,14,-ROMA.CASA,-CASA.ROMA
2021,2021-12-24,Conti21:34noydat.aco:856,16,-ROMA.LUCE,-LUCE.ROMA
2021,2021-12-24,Conti21:34noydat.aco:863,18,-ROMA.TELEFONO,-TF.ROMA
2021,2021-12-15,Conti21:34noydat.aco:865,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2021,2021-12-27,Conti21:34noydat.aco:874,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2021,2021-12-17,Conti21:34noydat.aco:877,46,-TASSE.ALTRE,-ALTRE.TASSE
2021,2021-12-22,Conti21:34noydat.aco:888,14,-ROMA.CASA,-CASA.ROMA
2021,2021-12-28,Conti21:34noydat.aco:891,22,-FONDI.CASA,-CASA.FONDI
2022,2022-01-05,Conti22:34nnydat.aco:12,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-01-05,Conti22:34nnydat.aco:16,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-01-10,Conti22:34nnydat.aco:26,22,-FONDI.CASA,-CASA.FONDI
2022,2022-01-24,Conti22:34nnydat.aco:28,26,-FONDI.ACQUA,-ACQUA.FONDI
2022,2022-01-25,Conti22:34nnydat.aco:38,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-01-31,Conti22:34nnydat.aco:45,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-02-04,Conti22:34nnydat.aco:49,16,-ROMA.LUCE,-LUCE.ROMA
2022,2022-01-27,Conti22:34nnydat.aco:50,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-02-07,Conti22:34nnydat.aco:67,43,-VESTITI.ML,-VEST.ML
2022,2022-02-02,Conti22:34nnydat.aco:76,25,-FONDI.GAS,-GAS.FONDI
2022,2022-02-04,Conti22:34nnydat.aco:79,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-02-04,Conti22:34nnydat.aco:81,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-02-10,Conti22:34nnydat.aco:89,43,-VESTITI.ML,-VEST.ML
2022,2022-02-25,Conti22:34nnydat.aco:110,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-02-22,Conti22:34nnydat.aco:115,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-03-25,Conti22:34nnydat.aco:119,16,-ROMA.LUCE,-LUCE.ROMA
2022,2022-02-28,Conti22:34nnydat.aco:129,22,-FONDI.CASA,-CASA.FONDI
2022,2022-02-28,Conti22:34nnydat.aco:130,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-03-07,Conti22:34nnydat.aco:152,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-03-08,Conti22:34nnydat.aco:160,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-04-08,Conti22:34nnydat.aco:164,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-03-25,Conti22:34nnydat.aco:172,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-03-25,Conti22:34nnydat.aco:174,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-04-05,Conti22:34nnydat.aco:180,17,-ROMA.GAS,-GAS.ROMA
2022,2022-03-28,Conti22:34nnydat.aco:188,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-04-05,Conti22:34nnydat.aco:193,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-04-29,Conti22:34nnydat.aco:225,26,-FONDI.ACQUA,-ACQUA.FONDI
2022,2022-01-04,Conti22:34nnydat.aco:232,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-02-04,Conti22:34nnydat.aco:233,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-03-04,Conti22:34nnydat.aco:234,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-04-04,Conti22:34nnydat.aco:235,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-03-14,Conti22:34nnydat.aco:242,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-05-13,Conti22:34nnydat.aco:244,16,-ROMA.LUCE,-LUCE.ROMA
2022,2022-04-27,Conti22:34nnydat.aco:254,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-04-28,Conti22:34nnydat.aco:255,22,-FONDI.CASA,-CASA.FONDI
2022,2022-05-06,Conti22:34nnydat.aco:276,43,-VESTITI.ML,-VEST.ML
2022,2022-05-06,Conti22:34nnydat.aco:277,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-05-04,Conti22:34nnydat.aco:289,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-05-08,Conti22:34nnydat.aco:300,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-05-05,Conti22:34nnydat.aco:308,43,-VESTITI.ML,-VEST.ML
2022,2022-05-05,Conti22:34nnydat.aco:309,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-05-30,Conti22:34nnydat.aco:327,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-05-17,Conti22:34nnydat.aco:330,22,-FONDI.CASA,-CASA.FONDI
2022,2022-05-16,Conti22:34nnydat.aco:331,22,-FONDI.CASA,-CASA.FONDI
2022,2022-06-30,Conti22:34nnydat.aco:371,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-06-08,Conti22:34nnydat.aco:374,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-06-07,Conti22:34nnydat.aco:386,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-06-13,Conti22:34nnydat.aco:391,46,-TASSE.ALTRE,-ALTRE.TASSE
2022,2022-07-15,Conti22:34nnydat.aco:395,16,-ROMA.LUCE,-LUCE.ROMA
2022,2022-06-28,Conti22:34nnydat.aco:396,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-06-28,Conti22:34nnydat.aco:414,22,-FONDI.CASA,-CASA.FONDI
2022,2022-07-06,Conti22:34nnydat.aco:421,43,-VESTITI.ML,-VEST.ML
2022,2022-07-01,Conti22:34nnydat.aco:429,22,-FONDI.CASA,-CASA.FONDI
2022,2022-07-30,Conti22:34nnydat.aco:440,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-07-29,Conti22:34nnydat.aco:447,26,-FONDI.ACQUA,-ACQUA.FONDI
2022,2022-07-08,Conti22:34nnydat.aco:449,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-07-02,Conti22:34nnydat.aco:451,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2022,2022-06-29,Conti22:34nnydat.aco:452,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2022,2022-07-10,Conti22:34nnydat.aco:455,43,-VESTITI.ML,-VEST.ML
2022,2022-07-10,Conti22:34nnydat.aco:457,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-07-10,Conti22:34nnydat.aco:460,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-07-25,Conti22:34nnydat.aco:465,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-05-27,Conti22:34nnydat.aco:471,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-07-27,Conti22:34nnydat.aco:479,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-08-10,Conti22:34nnydat.aco:481,17,-ROMA.GAS,-GAS.ROMA
2022,2022-08-30,Conti22:34nnydat.aco:500,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-08-08,Conti22:34nnydat.aco:505,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-09-16,Conti22:34nnydat.aco:515,16,-ROMA.LUCE,-LUCE.ROMA
2022,2022-08-29,Conti22:34nnydat.aco:516,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-08-23,Conti22:34nnydat.aco:517,22,-FONDI.CASA,-CASA.FONDI
2022,2022-08-28,Conti22:34nnydat.aco:521,22,-FONDI.CASA,-CASA.FONDI
2022,2022-08-29,Conti22:34nnydat.aco:539,46,-TASSE.ALTRE,-ALTRE.TASSE
2022,2022-09-30,Conti22:34nnydat.aco:552,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-09-08,Conti22:34nnydat.aco:570,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-09-14,Conti22:34nnydat.aco:576,46,-TASSE.ALTRE,-ALTRE.TASSE
2022,2022-09-28,Conti22:34nnydat.aco:581,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-09-19,Conti22:34nnydat.aco:587,14,-ROMA.CASA,-CASA.ROMA
2022,2022-09-27,Conti22:34nnydat.aco:590,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-09-20,Conti22:34nnydat.aco:591,22,-FONDI.CASA,-CASA.FONDI
2022,2022-09-24,Conti22:34nnydat.aco:595,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-10-06,Conti22:34nnydat.aco:599,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-10-06,Conti22:34nnydat.aco:604,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2022,2022-10-06,Conti22:34nnydat.aco:605,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-10-29,Conti22:34nnydat.aco:640,26,-FONDI.ACQUA,-ACQUA.FONDI
2022,2022-10-10,Conti22:34nnydat.aco:646,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2022,2022-10-10,Conti22:34nnydat.aco:647,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-10-08,Conti22:34nnydat.aco:655,17,-ROMA.GAS,-GAS.ROMA
2022,2022-07-15,Conti22:34nnydat.aco:656,14,-ROMA.CASA,-CASA.ROMA
2022,2022-10-30,Conti22:34nnydat.aco:657,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-10-15,Conti22:34nnydat.aco:658,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-10-17,Conti22:34nnydat.aco:665,14,-ROMA.CASA,-CASA.ROMA
2022,2022-10-27,Conti22:34nnydat.aco:666,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-10-28,Conti22:34nnydat.aco:687,22,-FONDI.CASA,-CASA.FONDI
2022,2022-11-08,Conti22:34nnydat.aco:695,23,-FONDI.RIPARAZIONI,-RIPAR.FONDI
2022,2022-11-08,Conti22:34nnydat.aco:699,43,-VESTITI.ML,-VEST.ML
2022,2022-11-02,Conti22:34nnydat.aco:712,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-11-07,Conti22:34nnydat.aco:721,25,-FONDI.GAS,-GAS.FONDI
2022,2022-11-10,Conti22:34nnydat.aco:733,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-11-15,Conti22:34nnydat.aco:748,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-11-29,Conti22:34nnydat.aco:749,24,-FONDI.LUCE,-LUCE.FONDI
2022,2022-11-28,Conti22:34nnydat.aco:759,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-12-13,Conti22:34nnydat.aco:761,17,-ROMA.GAS,-GAS.ROMA
2022,2022-12-06,Conti22:34nnydat.aco:770,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-11-30,Conti22:34nnydat.aco:778,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-12-05,Conti22:34nnydat.aco:780,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2022,2022-12-02,Conti22:34nnydat.aco:786,22,-FONDI.CASA,-CASA.FONDI
2022,2022-12-02,Conti22:34nnydat.aco:787,22,-FONDI.CASA,-CASA.FONDI
2022,2022-12-10,Conti22:34nnydat.aco:803,42,-VESTITI.ANDREA,-VEST.ANDREA
2022,2022-12-10,Conti22:34nnydat.aco:808,46,-TASSE.ALTRE,-ALTRE.TASSE
2022,2022-12-15,Conti22:34nnydat.aco:812,29,-ASSICURAZIONI.ANNA,-ASS.ANNA
2022,2022-12-15,Conti22:34nnydat.aco:813,18,-ROMA.TELEFONO,-TF.ROMA
2022,2022-12-27,Conti22:34nnydat.aco:825,30,-ASSICURAZIONI.AUROR,-ASS.AURORA
2022,2022-12-28,Conti22:34nnydat.aco:826,22,-FONDI.CASA,-CASA.FONDI
2022,2022-12-30,Conti22:34nnydat.aco:829,31,-ASSICURAZIONI.VARIE,-ASS.VARIE
2022,2022-11-17,Conti22:34nnydat.aco:848,16,-ROMA.LUCE,-LUCE.ROMA
2023,2023-01-18,Conti23:34nmydat.aco:9,16,-ROMA.LUCE,-LUCE.ROMA
2023,2023-01-05,Conti23:34nmydat.aco:15,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2023,2023-01-05,Conti23:34nmydat.aco:16,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2023,2023-01-05,Conti23:34nmydat.aco:19,42,-VESTITI.ANDREA,-VEST.ANDREA
2023,2023-01-04,Conti23:34nmydat.aco:34,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2023,2023-01-28,Conti23:34nmydat.aco:42,26,-FONDI.ACQUA,-ACQUA.FONDI
2023,2023-01-12,Conti23:34nmydat.aco:52,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2023,2023-01-12,Conti23:34nmydat.aco:53,15,-ROMA.RIPARAZIONI,-RIPAR.ROMA
2023,2023-01-15,Conti23:34nmydat.aco:55,18,-ROMA.TELEFONO,-TF.ROMA
